x,y,z,Person,bvp,eda,temp,Label
-27.0,-10.875,56.125,S27,2.0562500000000004,0.260095,28.81,Stress
-27.125,-11.0,56.0,S27,20.389375,0.258813,28.81,Stress
-27.0,-11.0,56.0,S27,7.3075,0.261376,28.79,Stress
-27.125,-11.0,56.0,S27,-1.854375,0.261376,28.79,Stress
-27.625,-11.0,56.0,S27,55.18125,0.262657,28.79,Stress
-27.875,-11.0,56.0,S27,-51.90875,0.260095,28.79,Stress
-27.875,-11.0,56.0,S27,-43.15375,0.261376,28.75,Stress
-28.0,-11.0,56.0,S27,6.71375,0.261376,28.75,Stress
-28.0,-11.125,56.0,S27,6.12375,0.262657,28.75,Stress
-28.0,-11.375,56.0,S27,-6.376250000000001,0.262657,28.75,Stress
-28.0,-11.625,55.875,S27,20.29375,0.261376,28.77,Stress
-28.0,-11.375,56.0,S27,28.515625,0.260095,28.77,Stress
-28.0,-11.625,56.0,S27,-5.6068750000000005,0.260095,28.77,Stress
-28.0,-11.5,56.0,S27,-3.8925,0.260095,28.77,Stress
-28.0,-11.625,56.0,S27,-14.135625,0.260095,28.79,Stress
-28.0,-11.625,56.0,S27,-9.325625,0.261376,28.79,Stress
-28.0,-11.5,56.0,S27,9.955,0.260095,28.79,Stress
-28.0,-11.875,56.0,S27,-3.93125,0.260095,28.79,Stress
-28.0,-11.625,56.0,S27,-9.56625,0.258813,28.81,Stress
-28.0,-12.0,56.0,S27,15.529375,0.258813,28.81,Stress
-28.0,-11.5,56.0,S27,14.940625,0.260095,28.81,Stress
-27.75,-11.0,56.0,S27,-15.365625,0.258813,28.81,Stress
-27.0,-11.125,56.125,S27,-16.976875,0.258813,28.79,Stress
-27.125,-11.625,56.0,S27,9.46375,0.257532,28.79,Stress
-27.75,-11.625,56.0,S27,2.85875,0.262657,28.79,Stress
-28.0,-11.75,56.0,S27,-13.021875,0.260095,28.79,Stress
-27.875,-12.0,56.0,S27,-10.72375,0.260095,28.79,Stress
-28.0,-11.875,56.0,S27,11.195625,0.256251,28.79,Stress
-28.0,-12.0,56.0,S27,-63.018125,0.258813,28.79,Stress
-28.0,-11.875,56.0,S27,52.134375,0.258813,28.79,Stress
-27.75,-11.625,56.0,S27,44.8375,0.258813,28.81,Stress
-27.875,-11.25,55.875,S27,-5.181875000000001,0.258813,28.81,Stress
-27.125,-11.5,56.0,S27,-3.883125,0.258813,28.81,Stress
-27.375,-11.625,56.0,S27,10.81375,0.258813,28.81,Stress
-27.5,-11.75,56.0,S27,-3.4125,0.258813,28.81,Stress
-27.5,-11.375,56.0,S27,25.704375,0.257532,28.81,Stress
-27.75,-11.875,56.0,S27,103.8425,0.258813,28.81,Stress
