x,y,z,Person,bvp,eda,temp,Label
-63.25,-3.875,13.875,S29,-5.10875,0.866447,27.89,Stress
-63.25,-4.0,14.0,S29,5.328125,0.866447,27.89,Stress
-63.0,-4.125,14.0,S29,-4.38125,0.866447,27.87,Stress
-63.375,-4.0,13.875,S29,2.926875,0.867728,27.87,Stress
-63.25,-4.0,13.625,S29,0.303125,0.866447,27.87,Stress
-63.25,-3.5,13.5,S29,-3.87,0.867728,27.87,Stress
-63.5,-3.0,13.125,S29,2.3075,0.871572,27.85,Stress
-63.25,-3.0,13.5,S29,-4.14625,0.870291,27.85,Stress
-63.625,-2.875,13.125,S29,2.095,0.872853,27.85,Stress
-63.75,-3.0,13.375,S29,-5.25125,0.874135,27.85,Stress
-63.375,-3.0,13.375,S29,4.63,0.872853,27.91,Stress
-63.5,-3.0,13.0,S29,-6.75625,0.874135,27.91,Stress
-63.375,-3.0,13.0,S29,1.156875,0.876697,27.91,Stress
-62.875,-2.25,14.25,S29,-2.29625,0.876697,27.91,Stress
-71.5,5.25,20.25,S29,3.385,0.876697,27.87,Stress
-52.0,-1.5,34.625,S29,-1.1925,0.881823,27.87,Stress
-48.625,-36.625,14.625,S29,-1.60625,0.877979,27.87,Stress
-50.75,-25.5,29.125,S29,-3.39375,0.870291,27.87,Stress
-54.75,-19.375,33.0,S29,-6.5625,0.866447,27.89,Stress
-50.125,-27.5,27.375,S29,-7.793125,0.865165,27.89,Stress
-53.125,-23.5,27.125,S29,50.225,0.852352,27.89,Stress
-51.125,-25.0,34.5,S29,-5.73625,0.852352,27.89,Stress
-45.75,-33.75,23.75,S29,-25.323125,0.854915,27.89,Stress
-43.125,-40.75,21.5,S29,3.453125,0.869009,27.89,Stress
-50.375,-19.125,44.125,S29,-2.7475000000000005,0.867728,27.89,Stress
-50.5,-15.375,34.875,S29,10.6625,0.866447,27.89,Stress
-46.25,-14.875,42.625,S29,-21.31875,0.871572,27.89,Stress
-41.125,-15.125,47.375,S29,5.656875,0.869009,27.89,Stress
-37.125,-19.0,48.125,S29,20.42875,0.871572,27.89,Stress
-36.625,-19.5,49.25,S29,27.134375,0.872853,27.89,Stress
-35.875,-20.875,49.5,S29,-41.748125,0.871572,27.89,Stress
-36.125,-20.625,49.125,S29,-8.104375,0.870291,27.89,Stress
-36.0,-20.5,49.125,S29,14.17375,0.871572,27.89,Stress
-36.125,-21.0,48.875,S29,-2.06375,0.871572,27.89,Stress
-36.0,-21.125,48.875,S29,5.5,0.871572,27.89,Stress
-35.75,-21.125,49.25,S29,1.2925,0.870291,27.89,Stress
-35.625,-21.0,49.0,S29,-5.798125,0.872853,27.89,Stress
-35.75,-21.125,49.0,S29,1.776875,0.872853,27.89,Stress
-35.75,-21.25,49.0,S29,-6.143125,0.871572,27.91,Stress
-35.875,-21.25,49.0,S29,-1.09375,0.870291,27.91,Stress
-35.75,-21.125,49.0,S29,-3.895,0.877979,27.91,Stress
-36.0,-21.0,49.0,S29,0.7849999999999999,0.872853,27.91,Stress
-36.125,-21.25,49.25,S29,-4.95875,0.874135,27.91,Stress
-40.5,-19.125,45.25,S29,-0.00875,0.876697,27.91,Stress
-41.375,-18.75,44.875,S29,-5.38625,0.876697,27.91,Stress
-36.125,-20.875,49.375,S29,0.9125,0.874135,27.91,Stress
-37.875,-20.625,47.75,S29,-3.005,0.872853,27.95,Stress
-37.5,-20.375,48.125,S29,-0.316875,0.876697,27.95,Stress
-36.625,-20.75,48.75,S29,11.360625,0.871572,27.95,Stress
-36.625,-21.0,48.5,S29,-3.338125,0.870291,27.95,Stress
-36.75,-20.875,48.375,S29,-10.401875,0.871572,27.93,Stress
-36.625,-21.0,48.75,S29,-2.650625,0.874135,27.93,Stress
-36.75,-21.0,48.625,S29,-10.640625,0.872853,27.93,Stress
-36.75,-21.0,48.75,S29,2.385625,0.872853,27.93,Stress
-36.5,-21.0,48.75,S29,-5.52375,0.875416,27.93,Stress
-36.25,-21.0,49.0,S29,1.2587499999999998,0.874135,27.93,Stress
-36.625,-20.875,48.625,S29,-0.8225,0.875416,27.93,Stress
-36.375,-20.875,48.875,S29,1.1806249999999998,0.875416,27.93,Stress
-36.75,-21.0,48.875,S29,9.086875,0.875416,27.95,Stress
-36.375,-21.0,48.875,S29,-4.489375,0.874135,27.95,Stress
-36.375,-21.0,48.5,S29,4.53,0.877979,27.95,Stress
