x,y,z,Person,bvp,eda,temp,Label
-8.0,-24.125,57.75,S08,-5.521875,0.121726,28.79,Stress
-9.375,-23.25,58.25,S08,5.074375,0.121726,28.79,Stress
-9.375,-23.0,58.25,S08,-3.604375,0.120445,28.81,Stress
-9.25,-23.0,58.0,S08,15.894375,0.123008,28.81,Stress
-9.25,-23.0,58.5,S08,-13.185,0.121726,28.81,Stress
-9.375,-23.0,58.0,S08,-19.375,0.119164,28.81,Stress
-9.5,-23.0,58.0,S08,30.47,0.120445,28.79,Stress
-9.5,-23.0,58.125,S08,-41.76625,0.120445,28.79,Stress
-9.875,-23.0,58.125,S08,19.475625,0.119164,28.79,Stress
-9.625,-23.0,58.375,S08,9.91625,0.119164,28.79,Stress
-9.625,-23.0,58.125,S08,-9.055625,0.119164,28.81,Stress
-9.25,-23.0,58.0,S08,12.311875,0.119164,28.81,Stress
-9.5,-23.0,58.0,S08,-15.4475,0.119164,28.81,Stress
-9.875,-23.0,58.125,S08,3.7325,0.121726,28.81,Stress
-9.625,-23.0,58.125,S08,-8.995,0.119164,28.83,Stress
-9.625,-23.0,58.0,S08,1.4481249999999997,0.120445,28.83,Stress
-9.625,-23.0,58.25,S08,7.02375,0.120445,28.83,Stress
-9.625,-22.875,58.25,S08,-7.344375,0.119164,28.83,Stress
-9.875,-23.125,58.125,S08,-1.313125,0.120445,28.81,Stress
-10.0,-23.0,58.25,S08,-12.813125,0.119164,28.81,Stress
-9.875,-23.0,58.25,S08,1.819375,0.121726,28.81,Stress
-9.875,-23.0,58.0,S08,-13.37,0.120445,28.81,Stress
-9.875,-23.0,58.125,S08,-0.599375,0.121726,28.83,Stress
-9.875,-23.0,58.125,S08,-24.018125,0.121726,28.83,Stress
-9.75,-23.0,58.0,S08,13.791250000000002,0.121726,28.83,Stress
-9.875,-23.0,58.0,S08,37.173125,0.119164,28.83,Stress
-9.75,-23.0,58.0,S08,-25.495625,0.119164,28.81,Stress
-9.875,-23.0,58.25,S08,1.215,0.121726,28.81,Stress
-9.625,-23.0,58.125,S08,-36.863125,0.120445,28.81,Stress
-10.0,-23.0,58.25,S08,27.241875,0.120445,28.81,Stress
-9.875,-23.0,58.0,S08,1.814375,0.121726,28.81,Stress
-9.75,-23.0,58.0,S08,5.199375,0.121726,28.81,Stress
-9.875,-23.0,58.0,S08,18.984375,0.120445,28.81,Stress
-9.875,-23.0,58.0,S08,-25.6775,0.120445,28.81,Stress
-10.0,-23.0,58.0,S08,9.418125,0.120445,28.83,Stress
-10.0,-23.0,58.0,S08,-14.480625,0.121726,28.83,Stress
-10.0,-23.0,58.0,S08,44.135,0.121726,28.83,Stress
-10.0,-23.0,58.0,S08,13.45875,0.121726,28.83,Stress
-10.0,-23.25,58.25,S08,-18.375,0.120445,28.81,Stress
-9.875,-23.0,58.0,S08,23.68375,0.120445,28.81,Stress
-10.0,-23.0,58.0,S08,-12.210625,0.120445,28.81,Stress
-9.625,-23.0,58.25,S08,15.62625,0.121726,28.81,Stress
-9.875,-23.0,58.0,S08,8.751875,0.121726,28.81,Stress
-10.0,-23.0,58.125,S08,-13.578125,0.120445,28.81,Stress
-10.0,-23.0,58.0,S08,4.358750000000001,0.119164,28.81,Stress
-9.875,-23.125,58.25,S08,-12.9675,0.120445,28.81,Stress
-10.125,-23.25,57.875,S08,18.34125,0.120445,28.83,Stress
-9.875,-23.0,58.0,S08,-11.074375,0.121726,28.83,Stress
-10.0,-23.0,58.125,S08,6.780625000000001,0.121726,28.83,Stress
-10.0,-23.0,58.0,S08,19.61875,0.121726,28.83,Stress
-10.0,-23.0,58.0,S08,-11.098125,0.120445,28.79,Stress
-10.0,-23.0,58.0,S08,19.15875,0.120445,28.79,Stress
-10.0,-23.0,58.125,S08,-31.75625,0.121726,28.79,Stress
-10.0,-23.0,58.0,S08,19.68125,0.120445,28.79,Stress
-10.0,-23.0,58.0,S08,10.86125,0.121726,28.81,Stress
-10.0,-23.0,58.0,S08,-14.94125,0.121726,28.81,Stress
-10.0,-23.125,58.125,S08,7.03875,0.119164,28.81,Stress
-10.0,-23.0,58.0,S08,-13.630625,0.121726,28.81,Stress
-10.0,-23.0,58.0,S08,11.103125,0.119164,28.83,Stress
-10.0,-23.0,58.0,S08,-10.11375,0.121726,28.83,Stress
-10.0,-23.0,58.0,S08,-11.659375,0.119164,28.83,Stress
-10.0,-23.0,58.0,S08,-5.326875,0.121726,28.83,Stress
-10.0,-23.0,58.125,S08,-11.435,0.120445,28.83,Stress
-10.0,-23.0,58.0,S08,2.15875,0.120445,28.83,Stress
-10.25,-23.125,58.0,S08,-11.065,0.120445,28.83,Stress
-10.125,-23.125,58.125,S08,22.318125,0.120445,28.83,Stress
-10.375,-23.25,58.125,S08,2.06,0.120445,28.81,Stress
-10.0,-23.125,58.0,S08,-1.0074999999999998,0.121726,28.81,Stress
-10.125,-23.125,58.0,S08,-6.22375,0.121726,28.81,Stress
-10.0,-23.0,58.0,S08,-10.565625,0.121726,28.81,Stress
-10.5,-23.25,58.0,S08,4.355625,0.120445,28.83,Stress
-10.125,-23.5,58.125,S08,-15.681875,0.120445,28.83,Stress
-10.125,-23.375,58.0,S08,-9.89375,0.121726,28.83,Stress
-10.0,-23.375,58.0,S08,12.73875,0.120445,28.83,Stress
-10.0,-23.25,58.0,S08,36.485625,0.119164,28.81,Stress
-10.125,-23.125,58.0,S08,-6.078749999999999,0.120445,28.81,Stress
-10.125,-23.375,58.25,S08,-18.75125,0.120445,28.81,Stress
-9.875,-23.125,58.125,S08,-22.276875,0.123008,28.81,Stress
-10.0,-23.5,58.0,S08,38.42375,0.121726,28.81,Stress
-10.0,-23.25,58.0,S08,11.666875,0.120445,28.81,Stress
-10.0,-23.25,58.0,S08,-21.440625,0.121726,28.81,Stress
-10.125,-23.25,58.0,S08,-9.56125,0.120445,28.81,Stress
-10.125,-23.5,58.0,S08,-25.59375,0.119164,28.81,Stress
-10.25,-23.375,58.0,S08,-5.040625,0.121726,28.81,Stress
-10.0,-23.0,58.0,S08,-3.561875,0.120445,28.81,Stress
-10.0,-23.375,58.0,S08,18.3225,0.121726,28.81,Stress
-10.0,-23.0,58.0,S08,0.339375,0.121726,28.81,Stress
-10.0,-23.125,58.0,S08,-3.90875,0.120445,28.81,Stress
-10.0,-23.5,58.0,S08,10.178125,0.120445,28.81,Stress
-10.0,-23.25,58.0,S08,-18.013749999999998,0.120445,28.81,Stress
