x,y,z,Person,bvp,eda,temp,Label
-43.625,7.0,46.375,S07,-5.59375,1.64044,31.11,Stress
-43.625,6.75,46.125,S07,-45.19625,1.641721,31.11,Stress
-42.375,6.25,47.5,S07,22.06375,1.635315,31.11,Stress
-42.5,6.5,47.0,S07,1.483125,1.636596,31.11,Stress
-42.625,6.375,47.0,S07,-38.7275,1.635315,31.11,Stress
-42.875,6.0,47.0,S07,21.856875,1.639159,31.11,Stress
-43.0,6.0,47.0,S07,-8.91875,1.64044,31.09,Stress
-43.0,6.125,47.0,S07,-54.305,1.64044,31.09,Stress
-43.0,6.25,47.0,S07,101.94375,1.643003,31.09,Stress
-42.625,6.375,47.0,S07,51.354375,1.637878,31.09,Stress
-42.625,6.625,47.0,S07,-70.765625,1.635315,31.09,Stress
-42.5,6.5,47.0,S07,15.673125,1.631471,31.09,Stress
-42.375,6.375,47.0,S07,16.20875,1.63019,31.09,Stress
-42.125,6.5,47.625,S07,-37.749375,1.625065,31.09,Stress
-42.0,6.625,47.75,S07,7.15125,1.623784,31.11,Stress
-42.0,6.875,48.0,S07,35.834375,1.621221,31.11,Stress
-42.0,6.875,47.5,S07,-2.99,1.61994,31.11,Stress
-43.0,5.625,48.125,S07,-34.82125,1.616096,31.11,Stress
-38.375,6.375,50.25,S07,31.3025,1.612252,31.09,Stress
-38.75,7.125,50.375,S07,17.8875,1.60969,31.09,Stress
-38.5,6.875,50.625,S07,-30.16625,1.605846,31.09,Stress
-38.875,6.75,50.375,S07,-16.27375,1.603284,31.09,Stress
-39.0,6.75,49.875,S07,35.83375,1.603284,31.09,Stress
-39.125,6.875,50.125,S07,13.82875,1.600721,31.09,Stress
-39.125,7.0,49.75,S07,-18.57625,1.598159,31.09,Stress
-41.5,6.125,46.0,S07,76.6825,1.600721,31.09,Stress
-67.625,6.375,10.75,S07,15.1825,1.598159,31.11,Stress
-49.75,24.625,22.625,S07,-55.469375,1.594315,31.11,Stress
-50.625,25.0,24.875,S07,-52.7225,1.58919,31.11,Stress
-44.25,25.75,41.0,S07,-8.018125,1.586627,31.11,Stress
-29.75,26.75,36.0,S07,-71.805625,1.586627,31.15,Stress
-40.25,15.0,14.5,S07,-32.0925,1.420064,31.15,Stress
-64.5,-23.125,-46.875,S07,11.071875,1.596877,31.15,Stress
-48.875,-18.25,-44.125,S07,-25.138125,1.612252,31.15,Stress
-44.75,-17.375,-44.0,S07,-47.620625,1.676315,31.11,Stress
-45.875,-17.875,-44.25,S07,128.274375,1.682721,31.11,Stress
-57.625,-22.625,-33.25,S07,120.116875,1.689128,31.11,Stress
-59.625,-17.5,-13.25,S07,-164.705625,1.658378,31.11,Stress
-66.75,-13.125,2.25,S07,-118.54875,1.646846,31.11,Stress
-62.0,15.75,8.75,S07,105.84125,1.635315,31.11,Stress
-45.625,17.375,20.875,S07,95.755,1.634034,31.11,Stress
-43.0,8.25,46.875,S07,-3.843125,1.639159,31.11,Stress
-43.375,4.875,47.125,S07,-45.690625,1.654534,31.11,Stress
-41.625,8.625,47.875,S07,28.3875,1.663503,31.11,Stress
-46.5,10.625,43.125,S07,15.35875,1.668628,31.11,Stress
-47.25,10.625,41.875,S07,-10.233125,1.705784,31.11,Stress
-48.125,10.75,40.75,S07,69.47125,1.672471,31.11,Stress
-47.875,10.125,41.125,S07,72.978125,1.673753,31.11,Stress
-47.875,10.0,41.5,S07,-9.695625,1.673753,31.11,Stress
-48.0,9.75,41.25,S07,12.795625,1.663503,31.11,Stress
-47.875,10.0,41.25,S07,-11.99,1.655815,31.11,Stress
-47.625,9.75,42.0,S07,-31.82125,1.649409,31.11,Stress
-47.0,9.5,42.375,S07,-3.725,1.649409,31.11,Stress
-47.0,9.125,43.0,S07,-38.225,1.651971,31.11,Stress
-46.375,9.375,43.0,S07,-23.18625,1.645565,31.13,Stress
-46.5,9.375,43.0,S07,18.261875,1.644284,31.13,Stress
-45.25,9.5,44.375,S07,-37.77125,1.65069,31.13,Stress
-45.375,9.0,44.0,S07,-5.805,1.651971,31.13,Stress
-45.625,9.375,43.75,S07,-1.245,1.659659,31.13,Stress
-45.125,9.125,44.125,S07,-40.133125,1.662221,31.13,Stress
-45.25,9.25,44.125,S07,20.531875,1.666065,31.13,Stress
-45.0,9.25,44.25,S07,-4.570625,1.669909,31.13,Stress
-45.25,9.125,44.0,S07,-9.766875,1.672471,31.11,Stress
-44.375,9.375,44.625,S07,35.163125,1.678878,31.11,Stress
