x,y,z,Person,bvp,eda,temp,Label
-19.75,-7.75,59.0,S24,4.16375,0.161438,34.5,Stress
-36.375,-25.0,51.875,S24,1.54625,0.162719,34.5,Stress
-31.125,-23.875,49.125,S24,69.87125,0.165282,34.53,Stress
-30.25,-24.375,50.5,S24,23.008125,0.167844,34.53,Stress
-28.25,-23.625,52.0,S24,8.82375,0.169126,34.53,Stress
-29.5,-24.0,51.25,S24,72.575625,0.167844,34.53,Stress
-30.0,-24.75,50.5,S24,6.875624999999999,0.169126,34.53,Stress
-30.375,-25.0,50.5,S24,-26.15125,0.169126,34.53,Stress
-30.25,-25.125,49.875,S24,9.346875,0.171688,34.53,Stress
-30.25,-25.125,49.875,S24,8.210625,0.167844,34.53,Stress
-30.0,-24.875,50.75,S24,-30.10125,0.171688,34.57,Stress
-30.5,-25.375,49.75,S24,43.485625,0.171688,34.57,Stress
-30.875,-25.5,50.125,S24,0.3481249999999996,0.171688,34.57,Stress
-33.0,-26.125,47.0,S24,-54.08375,0.171688,34.57,Stress
-34.25,-25.875,47.875,S24,-24.304375,0.171688,34.57,Stress
-34.75,-25.5,46.75,S24,3.00375,0.171688,34.57,Stress
-34.625,-25.75,46.875,S24,23.971875,0.172969,34.57,Stress
-34.75,-25.75,46.375,S24,17.864375,0.172969,34.57,Stress
-34.875,-25.625,46.75,S24,-35.778125,0.172969,34.59,Stress
-34.625,-26.0,46.625,S24,-34.98125,0.172969,34.59,Stress
-34.625,-26.0,46.75,S24,31.005625,0.171688,34.59,Stress
-34.75,-26.0,46.75,S24,-36.6975,0.172969,34.59,Stress
-34.75,-26.5,46.5,S24,-6.39875,0.172969,34.55,Stress
-34.75,-27.125,46.125,S24,-12.460625,0.174251,34.55,Stress
-35.0,-26.875,46.25,S24,-40.324375,0.174251,34.55,Stress
-34.75,-28.0,45.375,S24,26.115,0.172969,34.55,Stress
-34.875,-27.875,45.875,S24,18.75625,0.172969,34.59,Stress
-35.25,-27.75,45.5,S24,-33.966875,0.172969,34.59,Stress
-35.5,-28.75,44.625,S24,16.384375,0.172969,34.59,Stress
-36.25,-28.625,44.0,S24,36.675625,0.174251,34.59,Stress
-36.625,-28.125,44.625,S24,-0.3718749999999997,0.175532,34.59,Stress
-36.625,-27.625,44.375,S24,-33.56875,0.174251,34.59,Stress
-36.25,-27.5,44.5,S24,34.18,0.174251,34.59,Stress
-36.625,-27.125,45.0,S24,25.754375,0.175532,34.59,Stress
-36.125,-27.5,45.0,S24,-10.0975,0.174251,34.57,Stress
-35.875,-27.5,45.375,S24,-29.763125,0.175532,34.57,Stress
-35.625,-27.75,45.25,S24,30.43,0.175532,34.57,Stress
-35.5,-27.25,45.5,S24,21.57125,0.175532,34.57,Stress
-35.625,-27.125,45.375,S24,-20.49,0.174251,34.59,Stress
-35.25,-27.125,46.375,S24,-13.795625,0.176813,34.59,Stress
-37.375,-31.125,40.375,S24,36.965625,0.174251,34.59,Stress
-37.625,-30.875,41.375,S24,3.37375,0.174251,34.59,Stress
-37.375,-31.125,41.0,S24,-24.579375,0.175532,34.57,Stress
-37.75,-31.0,41.0,S24,17.8275,0.176813,34.57,Stress
-37.625,-29.375,42.75,S24,37.1125,0.176813,34.57,Stress
-37.375,-29.125,43.5,S24,43.72375,0.176813,34.57,Stress
-36.125,-28.5,44.125,S24,-26.2375,0.176813,34.59,Stress
-36.0,-28.625,44.0,S24,-21.578125,0.176813,34.59,Stress
-36.125,-28.125,44.375,S24,-23.71625,0.175532,34.59,Stress
-36.125,-28.0,44.875,S24,-87.705625,0.178094,34.59,Stress
-36.25,-28.0,45.0,S24,-11.361875,0.178094,34.61,Stress
-35.875,-28.0,45.0,S24,39.945625,0.178094,34.61,Stress
-36.0,-28.0,45.0,S24,4.045000000000001,0.176813,34.61,Stress
-36.0,-28.0,44.875,S24,-16.54125,0.176813,34.61,Stress
-36.0,-28.0,45.0,S24,20.935625,0.178094,34.61,Stress
-36.0,-28.0,45.0,S24,14.6275,0.178094,34.61,Stress
-36.0,-28.0,44.875,S24,-35.744375,0.178094,34.61,Stress
-36.0,-28.0,45.0,S24,17.419375,0.179376,34.61,Stress
