x,y,z,Person,bvp,eda,temp,Label
-38.125,-3.375,51.625,S26,-6.050625,0.41387,32.25,Stress
-38.5,-3.875,51.625,S26,7.34625,0.41387,32.25,Stress
-38.125,-3.5,51.625,S26,-2.434375,0.41387,32.25,Stress
-38.0,-3.375,51.5,S26,-2.575625,0.41387,32.25,Stress
-38.375,-3.375,51.375,S26,7.230625,0.415151,32.25,Stress
-38.25,-3.625,51.375,S26,-4.309375,0.41387,32.25,Stress
-38.375,-3.625,51.5,S26,-19.45875,0.41387,32.25,Stress
-38.125,-3.375,51.75,S26,7.37125,0.416433,32.25,Stress
-38.75,-4.0,51.0,S26,4.624375000000001,0.415151,32.25,Stress
-38.75,-3.5,51.25,S26,-11.566875,0.412589,32.25,Stress
-38.5,-3.5,51.125,S26,10.19,0.41387,32.27,Stress
-38.75,-3.625,50.875,S26,4.71125,0.415151,32.27,Stress
-39.0,-3.875,51.0,S26,-18.813125,0.41387,32.27,Stress
-38.875,-4.125,51.125,S26,10.010625,0.41387,32.27,Stress
-37.75,-3.5,51.625,S26,17.73875,0.41387,32.25,Stress
-37.0,-1.375,52.25,S26,-6.240625,0.415151,32.25,Stress
-36.875,-1.75,52.625,S26,5.76625,0.41387,32.25,Stress
-43.5,-2.375,47.25,S26,-32.72875,0.415151,32.25,Stress
-45.0,-1.625,46.0,S26,-24.998125,0.41387,32.25,Stress
-45.125,-1.25,45.5,S26,37.68875,0.41387,32.25,Stress
-46.625,-4.75,46.0,S26,58.869375,0.415151,32.25,Stress
-37.25,-0.125,51.125,S26,-4.7387500000000005,0.41387,32.25,Stress
-35.5,-2.5,52.75,S26,-29.2625,0.415151,32.25,Stress
-36.375,-2.5,53.0,S26,-22.975625,0.41387,32.25,Stress
-38.375,-0.625,50.875,S26,-66.33625,0.412589,32.25,Stress
-37.0,-2.125,52.625,S26,-105.893125,0.410026,32.25,Stress
-34.875,-1.0,53.0,S26,158.74,0.41387,32.27,Stress
-36.125,-3.125,53.0,S26,109.621875,0.412589,32.27,Stress
-37.5,-3.75,52.625,S26,-40.493125,0.41387,32.27,Stress
-36.0,-3.875,52.875,S26,-47.425,0.41387,32.27,Stress
-36.625,-4.375,52.25,S26,-25.03625,0.41387,32.25,Stress
-36.375,-4.25,52.5,S26,41.14125,0.41387,32.25,Stress
-38.25,-4.75,52.0,S26,3.9325,0.41387,32.25,Stress
-39.125,-3.5,51.125,S26,-5.508125000000001,0.415151,32.25,Stress
-39.0,-2.5,51.125,S26,18.33625,0.415151,32.27,Stress
-37.75,-1.375,52.0,S26,6.125625,0.416433,32.27,Stress
-37.0,-0.875,52.25,S26,-20.056875,0.41387,32.27,Stress
-38.125,-3.375,51.875,S26,-21.040625,0.417714,32.27,Stress
-36.25,-4.0,54.25,S26,-16.309375,0.415151,32.27,Stress
-23.125,-6.625,56.625,S26,-16.74,0.415151,32.27,Stress
-30.0,-3.75,57.0,S26,23.97375,0.417714,32.27,Stress
-34.125,-4.5,53.75,S26,7.459375,0.417714,32.27,Stress
-36.5,-7.0,52.5,S26,-27.62125,0.416433,32.27,Stress
-37.375,-6.875,51.875,S26,-48.14,0.415151,32.27,Stress
-37.375,-6.25,51.75,S26,118.97125,0.416433,32.27,Stress
-36.875,-5.375,52.125,S26,59.77125,0.415151,32.27,Stress
-37.375,-5.5,51.875,S26,-68.84875,0.416433,32.25,Stress
