x,y,z,Person,bvp,eda,temp,Label
-27.5,-2.5,58.0,S17,10.990625,0.301113,33.16,Stress
-26.25,-3.5,58.125,S17,4.93375,0.301113,33.16,Stress
-27.375,-3.625,57.5,S17,19.32875,0.29855,33.15,Stress
-27.375,-3.125,57.875,S17,-14.445625,0.297269,33.15,Stress
-27.25,-3.875,57.375,S17,-7.595625,0.297269,33.15,Stress
-26.875,-3.5,57.875,S17,-12.18375,0.293425,33.15,Stress
-26.625,-3.25,57.75,S17,-11.826875,0.293425,33.18,Stress
-27.75,-2.5,57.75,S17,5.773125,0.290862,33.18,Stress
-25.75,-4.375,58.125,S17,-5.65625,0.289581,33.18,Stress
-26.875,-3.375,57.875,S17,7.59625,0.294706,33.18,Stress
-26.5,-3.125,57.75,S17,1.3287500000000003,0.293425,33.16,Stress
-26.75,-3.25,57.5,S17,-2.095625,0.293425,33.16,Stress
-26.75,-2.875,58.0,S17,4.096875,0.290862,33.16,Stress
-26.875,-2.125,58.375,S17,-10.624375,0.290862,33.16,Stress
-26.625,-2.5,57.875,S17,4.810625,0.292143,33.15,Stress
-27.375,-2.125,57.875,S17,1.361875,0.294706,33.15,Stress
-27.625,-2.0,57.75,S17,4.831875,0.29855,33.15,Stress
-27.125,-2.125,57.875,S17,21.924375,0.303675,33.15,Stress
-27.25,-2.125,58.0,S17,-4.54,0.302394,33.15,Stress
-28.375,-1.75,58.75,S17,-14.096875,0.302394,33.15,Stress
-26.75,-2.625,57.0,S17,-6.695,0.301113,33.15,Stress
-27.125,-2.25,57.75,S17,1.5525,0.306238,33.15,Stress
-27.25,-2.0,57.75,S17,-5.855625,0.310082,33.16,Stress
-27.375,-2.25,57.75,S17,3.50875,0.311363,33.16,Stress
-27.25,-2.375,58.0,S17,2.33625,0.310082,33.16,Stress
-27.25,-2.125,57.75,S17,12.065625,0.307519,33.16,Stress
-26.625,-2.0,58.125,S17,-12.6125,0.306238,33.15,Stress
-27.0,-2.375,57.875,S17,-16.0475,0.306238,33.15,Stress
-26.875,-2.375,58.0,S17,-1.65875,0.306238,33.15,Stress
-26.875,-2.375,58.125,S17,-0.549375,0.306238,33.15,Stress
-27.0,-2.625,58.0,S17,-3.149375,0.307519,33.15,Stress
-26.875,-2.5,57.75,S17,4.7543750000000005,0.307519,33.15,Stress
-27.375,-2.125,58.0,S17,-8.2875,0.310082,33.15,Stress
-27.25,-2.0,57.875,S17,2.90625,0.307519,33.15,Stress
-27.125,-2.0,58.0,S17,3.4475,0.308801,33.15,Stress
-27.125,-2.25,57.875,S17,-8.4175,0.307519,33.15,Stress
-26.875,-2.0,58.0,S17,5.573125,0.307519,33.15,Stress
-27.125,-2.0,58.0,S17,-5.17375,0.306238,33.15,Stress
-26.75,-2.0,57.875,S17,1.54125,0.306238,33.16,Stress
-27.25,-2.0,58.0,S17,8.104375,0.302394,33.16,Stress
-26.75,-2.5,58.0,S17,-8.22375,0.306238,33.16,Stress
