x,y,z,Person,bvp,eda,temp,Label
-3.375,3.875,64.0,S25,8.151250000000001,0.110228,31.93,Stress
-3.75,3.25,64.0,S25,7.983125,0.108946,31.93,Stress
-3.75,3.0,64.0,S25,-2.896875,0.108946,31.89,Stress
-3.875,3.25,64.0,S25,-11.120625,0.108946,31.89,Stress
-4.0,3.125,64.0,S25,8.158125,0.108946,31.89,Stress
-4.0,3.0,64.0,S25,6.4975000000000005,0.108946,31.89,Stress
-4.0,3.0,64.0,S25,-6.61875,0.108946,31.91,Stress
-4.0,3.0,64.0,S25,3.50125,0.110228,31.91,Stress
-3.75,3.125,64.0,S25,5.786875,0.110228,31.91,Stress
-3.625,3.0,64.0,S25,1.20875,0.110228,31.91,Stress
-3.5,3.375,64.0,S25,-8.926875,0.108946,31.89,Stress
-3.25,3.375,64.0,S25,1.69,0.111509,31.89,Stress
-3.25,3.25,64.0,S25,6.4275,0.108946,31.89,Stress
-3.625,3.375,64.125,S25,-1.783125,0.111509,31.89,Stress
-3.875,3.0,64.0,S25,-12.934375,0.110228,31.89,Stress
-4.0,3.0,64.0,S25,0.8325,0.111509,31.89,Stress
-3.625,3.0,64.125,S25,1.041875,0.110228,31.89,Stress
-3.75,3.0,64.0,S25,-2.225,0.111509,31.89,Stress
-3.875,3.0,64.0,S25,-5.239375,0.111509,31.91,Stress
-4.0,3.0,64.0,S25,8.424375,0.111509,31.91,Stress
-3.875,3.0,64.125,S25,5.303125,0.111509,31.91,Stress
-3.375,3.0,64.125,S25,-2.841875,0.110228,31.91,Stress
-4.375,4.5,67.25,S25,-4.385625,0.110228,31.89,Stress
5.25,2.375,63.875,S25,4.5925,0.098692,31.89,Stress
4.75,-1.5,61.75,S25,0.6925,0.108946,31.89,Stress
11.875,-14.625,63.875,S25,-11.0575,0.108946,31.89,Stress
19.25,-19.625,52.75,S25,-6.418125,0.107664,31.89,Stress
9.0,-19.875,49.75,S25,32.40625,0.108946,31.89,Stress
-3.875,-7.0,70.5,S25,77.765,0.107664,31.89,Stress
-10.875,-0.875,64.125,S25,-81.304375,0.108946,31.89,Stress
-16.875,-0.25,65.125,S25,9.25875,0.108946,31.89,Stress
-16.25,2.875,61.5,S25,17.548125,0.108946,31.89,Stress
-19.125,-8.875,61.625,S25,-15.51125,0.108946,31.89,Stress
-28.375,-3.625,57.25,S25,1.084375,0.110228,31.89,Stress
-39.125,0.125,49.75,S25,-60.710625,0.108946,31.89,Stress
-38.875,9.125,53.25,S25,-6.019375,0.103819,31.89,Stress
-36.5,9.375,53.625,S25,20.8875,0.087157,31.89,Stress
-38.125,11.0,53.5,S25,38.40625,0.106383,31.89,Stress
-25.0,22.75,56.25,S25,89.288125,0.108946,31.89,Stress
-6.625,37.125,40.0,S25,-105.32,0.108946,31.89,Stress
-13.125,58.875,39.625,S25,-7.458749999999999,0.110228,31.89,Stress
7.375,57.75,32.5,S25,-37.4475,0.106383,31.89,Stress
-1.0,63.125,21.375,S25,-40.03125,0.093565,31.95,Stress
-10.375,62.75,31.375,S25,38.42,0.111509,31.95,Stress
-30.25,45.5,42.375,S25,93.73125,0.117918,31.95,Stress
-37.375,35.75,38.375,S25,-125.6275,0.108946,31.95,Stress
-24.0,15.0,47.25,S25,-216.329375,0.108946,31.93,Stress
-29.875,18.25,58.0,S25,177.276875,0.110228,31.93,Stress
-29.375,20.25,49.875,S25,96.801875,0.111509,31.93,Stress
-37.375,24.875,50.0,S25,37.571875000000006,0.110228,31.93,Stress
-37.375,26.375,48.125,S25,-68.075,0.110228,31.93,Stress
-26.5,41.375,44.875,S25,21.57,0.110228,31.93,Stress
-26.0,43.0,35.5,S25,10.08,0.110228,31.93,Stress
-27.375,38.625,48.625,S25,-28.970625,0.111509,31.93,Stress
-22.0,32.625,51.125,S25,46.15625,0.110228,31.95,Stress
-20.25,30.25,52.125,S25,39.5525,0.110228,31.95,Stress
-22.5,30.75,52.875,S25,-3.134375,0.111509,31.95,Stress
-28.375,23.25,53.625,S25,-57.790625,0.110228,31.95,Stress
-23.125,27.125,53.75,S25,5.89625,0.110228,31.97,Stress
-23.25,28.375,54.375,S25,38.005,0.111509,31.97,Stress
-24.375,33.375,50.625,S25,9.484375,0.110228,31.97,Stress
-23.875,35.5,48.5,S25,12.201875,0.110228,31.97,Stress
-22.625,36.5,49.25,S25,-67.57375,0.111509,31.99,Stress
-22.75,36.625,47.375,S25,4.6375,0.111509,31.99,Stress
-21.125,37.625,48.375,S25,-47.5825,0.111509,31.99,Stress
-23.0,35.125,48.75,S25,10.42125,0.111509,31.99,Stress
-20.0,36.375,52.25,S25,18.33125,0.111509,31.97,Stress
-16.125,34.25,52.0,S25,24.331875,0.111509,31.97,Stress
-11.75,30.25,55.25,S25,7.0025,0.111509,31.97,Stress
-12.75,34.125,53.0,S25,-4.26375,0.110228,31.97,Stress
-23.375,29.625,53.625,S25,10.861875,0.110228,31.95,Stress
-24.5,32.375,51.375,S25,0.2562499999999996,0.110228,31.95,Stress
-16.125,35.25,52.375,S25,-37.281875,0.111509,31.95,Stress
-14.625,36.25,52.125,S25,-13.938125,0.110228,31.95,Stress
-16.0,35.375,52.0,S25,90.015,0.110228,31.97,Stress
-16.5,36.125,52.0,S25,-68.8275,0.110228,31.97,Stress
-16.0,35.5,52.0,S25,-31.243125,0.110228,31.97,Stress
-16.5,35.375,52.0,S25,59.9925,0.110228,31.97,Stress
-16.625,35.0,52.0,S25,22.9175,0.110228,31.97,Stress
-16.375,35.125,52.0,S25,-20.049375,0.110228,31.97,Stress
-16.75,35.0,52.0,S25,-14.718125,0.110228,31.97,Stress
-17.0,34.875,52.0,S25,2.476875,0.110228,31.97,Stress
-17.0,37.625,52.75,S25,-3.56625,0.110228,31.93,Stress
-36.625,45.375,50.125,S25,2.605625,0.111509,31.93,Stress
-24.125,-9.125,61.875,S25,4.090625,0.110228,31.93,Stress
-15.5,-20.875,50.375,S25,-7.5675,0.111509,31.93,Stress
-11.75,-11.125,58.75,S25,4.04625,0.111509,31.93,Stress
-38.0,-25.875,50.5,S25,15.225625,0.110228,31.93,Stress
-38.25,-20.875,47.25,S25,12.509375,0.112791,31.93,Stress
-42.25,-21.125,47.75,S25,-4.625,0.112791,31.93,Stress
-24.625,-29.375,52.5,S25,-86.35375,0.110228,31.93,Stress
-14.0,-9.375,60.375,S25,205.205,0.103819,31.93,Stress
-13.0,-12.25,61.875,S25,-19.071875,0.049987,31.93,Stress
-13.75,-14.0,61.875,S25,-65.616875,0.05255,31.93,Stress
-22.25,-10.0,59.25,S25,-55.073125,0.047424,31.93,Stress
-25.375,-9.875,57.875,S25,7.418125,0.064086,31.93,Stress
-15.375,-14.625,62.375,S25,52.095625,0.061522,31.93,Stress
-13.75,-8.75,60.625,S25,-92.14875,0.061522,31.93,Stress
-17.25,-11.375,61.5,S25,23.12625,0.075621,31.91,Stress
-19.125,-16.25,59.75,S25,20.918125,0.137144,31.91,Stress
-17.5,-17.75,59.625,S25,31.868125,0.073058,31.91,Stress
-18.0,-18.5,59.125,S25,-19.931875,0.032043,31.91,Stress
-18.0,-19.0,59.0,S25,-64.523125,0.021789,31.93,Stress
-18.25,-19.0,58.875,S25,22.045625,0.023071,31.93,Stress
-18.125,-19.125,59.0,S25,12.595625,0.03717,31.93,Stress
-18.25,-19.0,59.0,S25,-23.8725,0.069213,31.93,Stress
-18.0,-19.375,59.0,S25,-0.6937500000000001,0.025634,31.93,Stress
-18.0,-19.625,58.75,S25,-14.09125,0.025634,31.93,Stress
-18.625,-20.0,58.5,S25,-2.2,0.030761,31.93,Stress
-18.25,-19.5,58.5,S25,-5.88375,0.024353,31.93,Stress
-18.625,-19.5,58.25,S25,-9.16875,0.024353,31.95,Stress
-18.125,-19.875,58.375,S25,6.319375,0.029479,31.95,Stress
-18.0,-19.75,58.625,S25,1.14125,0.046142,31.95,Stress
-17.875,-19.875,58.875,S25,-0.925625,0.023071,31.95,Stress
-18.0,-19.875,58.375,S25,12.4625,0.025634,31.91,Stress
-18.0,-20.0,58.625,S25,2.621875,0.024353,31.91,Stress
-18.125,-19.75,58.875,S25,-0.790625,0.024353,31.91,Stress
-17.875,-19.375,58.75,S25,10.075,0.04486,31.91,Stress
-18.125,-19.5,59.0,S25,4.533125,0.123045,31.89,Stress
