x,y,z,Person,bvp,eda,temp,Label
-31.875,3.75,55.0,S22,-121.990625,0.262657,30.17,Stress
-31.875,3.375,54.625,S22,-91.686875,0.269063,30.17,Stress
-31.375,4.25,55.25,S22,-2.618750000000001,0.231907,30.17,Stress
-32.75,4.0,54.375,S22,360.111875,0.196032,30.17,Stress
-33.125,4.0,54.125,S22,121.168125,0.243438,30.17,Stress
-34.0,4.0,53.875,S22,-303.023125,0.269063,30.17,Stress
-33.0,3.875,54.25,S22,-146.706875,0.278032,30.15,Stress
-33.25,3.75,54.125,S22,-21.2125,0.281876,30.15,Stress
-33.0,3.625,54.125,S22,42.21375,0.281876,30.15,Stress
-32.875,3.625,54.25,S22,-16.951875,0.280595,30.15,Stress
-33.875,3.375,53.875,S22,62.854375,0.281876,30.13,Stress
-34.75,3.125,53.375,S22,129.9125,0.281876,30.13,Stress
-34.25,3.5,53.625,S22,-129.023125,0.281876,30.13,Stress
-33.625,3.625,53.75,S22,-142.705,0.28572,30.13,Stress
-33.75,3.25,54.125,S22,-55.466875,0.28572,30.15,Stress
-33.625,3.25,54.125,S22,-51.4375,0.287001,30.15,Stress
-33.5,3.25,54.0,S22,213.349375,0.289563,30.15,Stress
-33.25,3.125,54.0,S22,114.126875,0.288282,30.15,Stress
-33.625,3.25,54.0,S22,-102.71,0.288282,30.17,Stress
-33.75,3.25,53.625,S22,-18.779375,0.289563,30.17,Stress
-33.125,3.375,54.125,S22,9.408125,0.290845,30.17,Stress
-33.875,3.125,54.0,S22,-17.165625,0.289563,30.17,Stress
-33.75,3.375,54.0,S22,-9.441875,0.294688,30.15,Stress
-33.875,3.625,53.75,S22,53.454375,0.294688,30.15,Stress
-33.75,3.375,53.875,S22,38.110625,0.294688,30.15,Stress
-34.0,3.625,53.5,S22,-15.799375,0.29597,30.15,Stress
-33.875,3.875,53.875,S22,10.28375,0.29597,30.15,Stress
-33.5,4.0,54.0,S22,-6.99,0.297251,30.15,Stress
-33.125,4.0,54.0,S22,4.765625,0.29597,30.15,Stress
-33.125,4.25,54.25,S22,9.76,0.299813,30.15,Stress
-32.75,3.5,54.25,S22,2.569375,0.297251,30.21,Stress
-33.125,4.0,54.0,S22,-10.62125,0.298532,30.21,Stress
-33.375,4.0,54.25,S22,-14.785,0.294688,30.21,Stress
-33.0,4.125,54.0,S22,-34.75125,0.297251,30.21,Stress
-33.25,3.875,54.0,S22,-119.529375,0.299813,30.17,Stress
-33.75,4.25,53.75,S22,80.333125,0.301095,30.17,Stress
-33.375,5.0,54.0,S22,219.449375,0.302376,30.17,Stress
-32.75,4.625,54.5,S22,-42.650625,0.302376,30.17,Stress
-32.625,4.5,54.5,S22,-126.98375,0.307501,30.17,Stress
-32.875,4.125,54.25,S22,76.67375,0.308782,30.17,Stress
-33.0,4.0,54.25,S22,86.931875,0.310063,30.17,Stress
-32.875,4.625,54.25,S22,-80.630625,0.310063,30.17,Stress
-33.625,4.25,54.0,S22,-41.5475,0.310063,30.19,Stress
-33.0,4.125,54.25,S22,17.511875,0.310063,30.19,Stress
-33.125,4.0,54.0,S22,7.1775,0.310063,30.19,Stress
-33.0,4.5,54.375,S22,-2.1656250000000004,0.308782,30.19,Stress
-33.0,4.25,54.0,S22,-23.38375,0.308782,30.19,Stress
-33.0,4.875,54.125,S22,-10.5475,0.308782,30.19,Stress
-33.0,5.0,54.125,S22,2.2081249999999994,0.307501,30.19,Stress
-33.0,4.5,54.0,S22,14.3575,0.303657,30.19,Stress
-33.0,4.5,54.125,S22,-5.708125,0.304938,30.19,Stress
-33.0,4.625,54.125,S22,-14.85125,0.304938,30.19,Stress
-33.125,4.625,54.125,S22,3.09,0.304938,30.19,Stress
-33.0,4.625,54.375,S22,-2.403125,0.303657,30.19,Stress
-33.0,5.0,54.0,S22,-2.365,0.304938,30.19,Stress
-33.0,5.0,54.125,S22,1.899375,0.302376,30.19,Stress
-33.0,5.0,54.0,S22,-5.6625,0.303657,30.19,Stress
-32.875,5.0,54.125,S22,8.0425,0.302376,30.19,Stress
-32.875,5.0,54.125,S22,7.29,0.303657,30.17,Stress
-32.875,4.875,54.25,S22,-16.53625,0.302376,30.17,Stress
-33.0,5.125,54.25,S22,17.43,0.302376,30.17,Stress
