x,y,z,Person,bvp,eda,temp,Label
-11.625,-10.375,62.0,S06,-8.64875,0.229358,28.53,Stress
-12.125,-10.875,62.0,S06,-19.853125,0.229358,28.53,Stress
-12.375,-11.0,62.0,S06,19.935625,0.229358,28.55,Stress
-12.125,-10.75,62.0,S06,14.934375,0.23064,28.55,Stress
-12.0,-10.625,62.0,S06,-19.9025,0.23064,28.55,Stress
-12.0,-10.375,62.0,S06,12.905,0.23064,28.55,Stress
-11.375,-10.0,62.0,S06,2.530625,0.23064,28.55,Stress
-11.0,-9.75,62.0,S06,-18.351875,0.23064,28.55,Stress
-10.5,-9.25,62.0,S06,10.964375,0.229358,28.55,Stress
-10.75,-9.375,62.0,S06,-3.0,0.23064,28.55,Stress
-11.0,-9.875,62.0,S06,-18.215625,0.23064,28.53,Stress
-11.0,-9.5,62.0,S06,10.879375,0.23064,28.53,Stress
-10.625,-9.25,62.125,S06,-6.0725,0.23064,28.53,Stress
-10.75,-9.5,62.375,S06,-14.294375,0.23064,28.53,Stress
-11.5,-9.5,62.0,S06,12.669375,0.229358,28.49,Stress
-12.625,-9.875,61.75,S06,-0.1624999999999997,0.23064,28.49,Stress
-12.375,-10.125,62.0,S06,-17.474375,0.23064,28.49,Stress
-12.375,-10.0,62.0,S06,7.065,0.233202,28.49,Stress
-12.125,-10.125,62.0,S06,1.898125,0.23064,28.49,Stress
-12.125,-10.0,62.0,S06,-16.4275,0.231921,28.49,Stress
-12.0,-10.0,62.0,S06,15.105,0.231921,28.49,Stress
-12.0,-10.0,62.0,S06,8.084375,0.231921,28.49,Stress
-12.5,-10.0,62.0,S06,-22.995,0.231921,28.53,Stress
-12.875,-10.5,62.0,S06,7.6525,0.231921,28.53,Stress
-13.0,-10.375,61.5,S06,6.54875,0.233202,28.53,Stress
-12.5,-10.25,61.75,S06,-16.6575,0.234484,28.53,Stress
-13.75,-11.5,61.375,S06,-2.26875,0.235765,28.51,Stress
-14.625,-12.5,60.875,S06,16.22125,0.235765,28.51,Stress
-14.0,-11.5,61.125,S06,-1.353125,0.234484,28.51,Stress
-12.5,-11.25,61.75,S06,-19.60125,0.235765,28.51,Stress
-12.5,-11.0,61.875,S06,19.85,0.237046,28.51,Stress
-12.125,-11.125,61.875,S06,29.9925,0.237046,28.51,Stress
-11.25,-10.5,62.0,S06,-28.1125,0.237046,28.51,Stress
-10.75,-10.0,62.125,S06,-9.595,0.238328,28.51,Stress
-11.25,-10.0,62.0,S06,3.769375,0.239609,28.51,Stress
-11.125,-9.75,62.125,S06,-4.0225,0.239609,28.51,Stress
-12.75,-9.625,62.0,S06,-18.13625,0.239609,28.51,Stress
-13.5,-9.875,62.0,S06,21.874375,0.239609,28.51,Stress
-13.375,-10.375,62.0,S06,4.140625,0.239609,28.51,Stress
-13.0,-10.125,62.0,S06,-18.318125,0.239609,28.51,Stress
-13.0,-10.125,62.0,S06,19.5875,0.239609,28.51,Stress
-13.0,-10.25,62.0,S06,23.731875,0.239609,28.51,Stress
-13.125,-10.375,62.0,S06,3.270625,0.242172,28.53,Stress
-13.875,-10.125,61.75,S06,-4.94625,0.24089,28.53,Stress
-12.75,-10.125,62.0,S06,-3.8725,0.242172,28.53,Stress
-12.625,-10.0,62.0,S06,-14.28875,0.24089,28.53,Stress
-13.0,-10.125,62.0,S06,-7.975,0.24089,28.49,Stress
-12.625,-10.25,62.0,S06,8.943125,0.24089,28.49,Stress
-12.625,-10.25,62.0,S06,-13.601875,0.24089,28.49,Stress
-12.125,-10.0,62.0,S06,-1.06375,0.24089,28.49,Stress
-12.0,-9.75,62.0,S06,8.9525,0.239609,28.49,Stress
-12.0,-9.75,62.0,S06,-15.016875,0.239609,28.49,Stress
-11.875,-9.75,62.0,S06,6.04125,0.242172,28.49,Stress
-11.75,-9.375,62.0,S06,10.031875,0.243453,28.49,Stress
-11.375,-9.375,62.0,S06,-4.899375,0.243453,28.49,Stress
-11.0,-9.0,62.0,S06,-9.68625,0.24089,28.49,Stress
-11.125,-9.0,62.125,S06,14.93375,0.242172,28.49,Stress
-11.0,-9.125,62.0,S06,1.964375,0.242172,28.49,Stress
-11.0,-9.0,62.0,S06,-12.62375,0.243453,28.49,Stress
-11.125,-9.125,62.375,S06,17.09125,0.242172,28.49,Stress
-10.875,-9.0,62.0,S06,1.7262500000000005,0.24089,28.49,Stress
-11.0,-9.0,62.0,S06,-20.69375,0.243453,28.49,Stress
-11.0,-9.0,62.0,S06,10.0575,0.243453,28.51,Stress
-10.5,-9.0,62.125,S06,7.6075,0.242172,28.51,Stress
-10.0,-8.75,62.5,S06,-9.24875,0.242172,28.51,Stress
-9.75,-8.875,62.75,S06,-1.82,0.242172,28.51,Stress
-9.75,-8.75,62.625,S06,10.251875,0.242172,28.49,Stress
-10.25,-9.0,62.25,S06,-2.9825,0.242172,28.49,Stress
-10.875,-9.0,62.125,S06,-12.473125,0.24089,28.49,Stress
-10.75,-9.0,62.125,S06,10.223125,0.24089,28.49,Stress
-10.625,-9.0,62.0,S06,10.00125,0.242172,28.45,Stress
-10.375,-8.75,62.375,S06,-16.795625,0.242172,28.45,Stress
-10.125,-8.75,62.5,S06,5.171875,0.24089,28.45,Stress
-10.0,-8.75,62.625,S06,13.260625,0.242172,28.45,Stress
-10.0,-9.0,62.25,S06,-0.57375,0.242172,28.47,Stress
-9.75,-8.75,62.75,S06,-20.566875,0.24089,28.47,Stress
-9.25,-8.25,62.875,S06,10.505,0.24089,28.47,Stress
-9.125,-8.25,62.875,S06,6.795,0.242172,28.47,Stress
-8.75,-8.25,62.875,S06,-17.61875,0.242172,28.49,Stress
-6.5,-7.625,63.0,S06,9.6775,0.24089,28.49,Stress
-6.0,-7.625,63.0,S06,10.2525,0.242172,28.49,Stress
-5.75,-7.5,63.0,S06,-14.15625,0.243453,28.49,Stress
-7.0,-7.375,63.0,S06,-10.518125,0.244734,28.47,Stress
-7.625,-7.75,63.0,S06,7.74375,0.243453,28.47,Stress
-7.625,-8.0,63.0,S06,4.066875,0.246016,28.47,Stress
-7.875,-7.875,63.0,S06,-11.115625,0.244734,28.47,Stress
-8.0,-8.125,63.0,S06,6.3725,0.244734,28.47,Stress
-8.25,-8.25,63.0,S06,12.56875,0.244734,28.47,Stress
-8.5,-8.375,62.875,S06,1.628125,0.244734,28.47,Stress
-8.0,-8.5,62.875,S06,-15.166875,0.243453,28.47,Stress
-7.625,-8.5,62.875,S06,7.23625,0.244734,28.49,Stress
-8.375,-8.125,63.0,S06,7.295,0.244734,28.49,Stress
-8.5,-8.25,62.875,S06,-10.31375,0.244734,28.49,Stress
