x,y,z,Person,bvp,eda,temp,Label
-51.875,-32.0,23.0,S13,-9.1625,0.087157,34.66,Stress
-51.375,-32.0,23.25,S13,-5.303125,0.087157,34.66,Stress
-51.125,-31.5,24.0,S13,-2.688125,0.087157,34.66,Stress
-51.625,-31.75,24.25,S13,7.26875,0.087157,34.66,Stress
-51.5,-31.25,24.125,S13,20.55375,0.087157,34.66,Stress
-51.875,-31.375,23.625,S13,10.544375,0.087157,34.66,Stress
-52.0,-31.125,23.0,S13,-2.920625,0.088438,34.66,Stress
-52.5,-30.375,23.0,S13,5.690625,0.085875,34.66,Stress
-52.5,-30.625,23.0,S13,-17.846875,0.087157,34.66,Stress
-52.625,-30.5,23.0,S13,-8.655625,0.085875,34.66,Stress
-52.75,-30.375,23.0,S13,12.5725,0.085875,34.68,Stress
-52.125,-30.125,23.0,S13,6.623125,0.085875,34.68,Stress
-52.125,-30.5,23.75,S13,-10.21875,0.087157,34.68,Stress
-52.0,-30.625,24.0,S13,-4.15875,0.085875,34.68,Stress
-51.375,-30.0,24.375,S13,6.670625,0.087157,34.66,Stress
-52.125,-30.375,24.375,S13,3.490625,0.085875,34.66,Stress
-52.0,-31.25,22.875,S13,-2.55125,0.087157,34.66,Stress
-53.375,-32.0,19.5,S13,12.93375,0.087157,34.66,Stress
-52.625,-32.125,20.0,S13,11.96125,0.087157,34.66,Stress
-53.0,-32.125,20.0,S13,9.5225,0.085875,34.66,Stress
-52.875,-32.0,20.375,S13,-13.595625,0.087157,34.66,Stress
-53.0,-32.0,20.0,S13,-4.57625,0.087157,34.66,Stress
-53.125,-32.0,20.0,S13,49.735625,0.085875,34.66,Stress
-53.0,-32.0,20.125,S13,-89.975,0.091002,34.66,Stress
-52.75,-31.875,21.0,S13,-6.4925,0.085875,34.66,Stress
-52.5,-32.0,21.375,S13,-0.7950000000000002,0.085875,34.66,Stress
-51.75,-31.875,21.625,S13,-3.15375,0.085875,34.65,Stress
-52.25,-32.0,22.0,S13,21.241875,0.087157,34.65,Stress
-52.25,-32.0,21.125,S13,10.39,0.087157,34.65,Stress
-52.5,-32.0,20.875,S13,0.59125,0.088438,34.65,Stress
-52.75,-31.875,21.125,S13,16.326875,0.088438,34.66,Stress
-53.0,-32.0,20.875,S13,5.50625,0.085875,34.66,Stress
-53.0,-32.0,20.875,S13,-26.859375,0.087157,34.66,Stress
-52.75,-31.875,20.75,S13,-21.669375,0.088438,34.66,Stress
-53.125,-31.875,20.375,S13,2.8975,0.088438,34.65,Stress
-53.125,-31.75,20.625,S13,6.570625000000001,0.085875,34.65,Stress
-53.0,-31.25,21.0,S13,-11.19875,0.087157,34.65,Stress
-53.0,-31.875,21.0,S13,11.723125,0.085875,34.65,Stress
-53.0,-31.25,21.0,S13,5.955625,0.087157,34.66,Stress
-53.625,-27.25,23.375,S13,-15.9975,0.087157,34.66,Stress
-54.0,-28.375,22.625,S13,-1.1025000000000005,0.088438,34.66,Stress
-54.125,-28.5,22.0,S13,19.2825,0.087157,34.66,Stress
-53.875,-27.875,22.375,S13,11.29625,0.088438,34.65,Stress
-53.75,-29.75,22.0,S13,5.561875,0.087157,34.65,Stress
-53.25,-31.375,20.75,S13,27.818125,0.087157,34.65,Stress
-53.125,-30.0,21.375,S13,-7.513125,0.085875,34.65,Stress
-53.25,-31.0,21.5,S13,-49.343125,0.087157,34.68,Stress
-52.625,-30.875,22.0,S13,1.4,0.087157,34.68,Stress
-51.75,-31.125,22.5,S13,-3.41125,0.085875,34.68,Stress
-52.0,-31.5,22.375,S13,-20.76125,0.087157,34.68,Stress
-52.375,-31.5,22.125,S13,26.89,0.085875,34.68,Stress
-52.625,-31.25,21.75,S13,32.77625,0.084593,34.68,Stress
-53.0,-31.25,21.25,S13,11.786875,0.085875,34.68,Stress
-52.75,-31.0,21.125,S13,18.260625,0.087157,34.68,Stress
-53.125,-30.875,21.125,S13,2.55625,0.088438,34.65,Stress
-53.0,-31.0,21.0,S13,-61.6425,0.088438,34.65,Stress
-53.0,-31.0,20.75,S13,-22.630625,0.088438,34.65,Stress
-53.125,-31.0,20.875,S13,17.854375,0.087157,34.65,Stress
-53.375,-31.0,21.0,S13,5.043125,0.085875,34.68,Stress
-53.125,-31.0,21.125,S13,-8.028125,0.088438,34.68,Stress
-52.875,-31.0,21.25,S13,9.485625,0.087157,34.68,Stress
-52.875,-31.0,21.75,S13,7.89375,0.087157,34.68,Stress
-52.125,-31.25,21.875,S13,-5.618125,0.087157,34.66,Stress
-52.25,-31.375,21.875,S13,-14.631875,0.087157,34.66,Stress
-52.75,-31.25,21.875,S13,27.265,0.087157,34.66,Stress
-53.0,-31.0,21.125,S13,31.130625,0.087157,34.66,Stress
-53.0,-31.375,20.75,S13,3.63375,0.087157,34.65,Stress
-53.125,-31.0,21.0,S13,8.19125,0.085875,34.65,Stress
-53.125,-31.125,20.875,S13,-12.350625,0.088438,34.65,Stress
-53.125,-31.0,20.5,S13,-38.871875,0.088438,34.65,Stress
-53.5,-31.125,20.125,S13,-14.943125,0.087157,34.68,Stress
-53.625,-31.0,20.25,S13,7.250624999999999,0.087157,34.68,Stress
-53.25,-31.0,20.25,S13,-1.73,0.085875,34.68,Stress
-53.0,-31.0,21.0,S13,-10.4775,0.088438,34.68,Stress
-53.0,-31.5,21.0,S13,14.0125,0.087157,34.65,Stress
-52.25,-31.375,21.0,S13,2.283125,0.087157,34.65,Stress
-52.875,-31.5,21.0,S13,-22.0925,0.087157,34.65,Stress
-53.25,-32.125,20.5,S13,23.8425,0.087157,34.65,Stress
-53.25,-30.0,21.125,S13,41.27,0.087157,34.66,Stress
-53.125,-31.25,20.625,S13,-12.696875,0.087157,34.66,Stress
-53.5,-30.125,21.25,S13,-17.640625,0.087157,34.66,Stress
-53.0,-31.125,20.875,S13,-5.11125,0.085875,34.66,Stress
-53.25,-30.5,21.0,S13,-19.586875,0.087157,34.65,Stress
-54.75,-30.375,20.375,S13,-12.608125,0.088438,34.65,Stress
-53.5,-30.75,20.75,S13,27.255625,0.087157,34.65,Stress
-52.25,-30.25,21.625,S13,1.1818749999999998,0.088438,34.65,Stress
-54.125,-30.125,20.75,S13,-9.35125,0.087157,34.65,Stress
-54.5,-27.75,21.75,S13,-27.946875,0.087157,34.65,Stress
-55.625,-29.875,19.25,S13,24.91875,0.084593,34.65,Stress
-52.0,-30.75,24.625,S13,29.91875,0.085875,34.65,Stress
-50.875,-30.625,24.0,S13,11.03125,0.085875,34.66,Stress
-55.25,-32.25,16.0,S13,-18.528125,0.088438,34.66,Stress
-60.875,-26.75,18.125,S13,-112.701875,0.087157,34.66,Stress
-42.375,-37.375,22.625,S13,29.62,0.083312,34.66,Stress
-49.25,-33.5,12.0,S13,97.54625,0.083312,34.65,Stress
-62.5,-19.25,32.5,S13,-163.923125,0.080748,34.65,Stress
-52.5,-4.0,32.0,S13,172.960625,0.07434,34.65,Stress
-46.875,-8.25,41.0,S13,42.27125,0.07434,34.65,Stress
-57.75,-21.625,29.25,S13,-126.968125,0.07434,34.66,Stress
-54.75,-23.0,23.375,S13,60.924375,0.073058,34.66,Stress
-58.5,-4.625,17.25,S13,22.9575,0.071776,34.66,Stress
-69.0,0.375,8.875,S13,-1.26375,0.071776,34.66,Stress
-66.625,6.5,2.75,S13,8.0725,0.071776,34.66,Stress
-55.125,15.25,0.625,S13,-12.1675,0.071776,34.66,Stress
-60.0,33.25,-16.25,S13,-3.635,0.073058,34.66,Stress
-54.125,33.875,-19.25,S13,0.211875,0.078185,34.66,Stress
-47.625,40.625,-21.5,S13,-0.0068749999999998,0.08203,34.66,Stress
-48.0,38.375,-21.5,S13,-13.401875,0.084593,34.66,Stress
-47.875,39.25,-22.375,S13,0.0612499999999998,0.084593,34.66,Stress
-47.75,37.625,-21.0,S13,8.784375,0.085875,34.66,Stress
-47.375,38.5,-22.125,S13,-6.0912500000000005,0.084593,34.66,Stress
-47.375,37.75,-22.625,S13,-2.983125,0.084593,34.66,Stress
-47.25,38.625,-22.625,S13,-9.896875,0.08203,34.66,Stress
-47.375,37.875,-22.625,S13,16.59,0.083312,34.66,Stress
-47.125,38.125,-23.5,S13,27.385625,0.083312,34.66,Stress
-47.125,38.625,-22.625,S13,-15.934375,0.084593,34.66,Stress
-47.375,37.875,-22.125,S13,-7.884375,0.084593,34.66,Stress
-47.5,38.0,-22.0,S13,-8.004375,0.085875,34.66,Stress
-47.5,38.0,-22.0,S13,7.473125,0.087157,34.65,Stress
-47.625,37.875,-22.625,S13,-3.813125,0.087157,34.65,Stress
-47.875,37.5,-22.625,S13,-10.3725,0.087157,34.65,Stress
-47.75,37.875,-22.625,S13,-6.555,0.087157,34.65,Stress
-47.875,37.875,-22.75,S13,-0.2281249999999999,0.087157,34.68,Stress
-47.875,37.75,-22.375,S13,-2.493125,0.087157,34.68,Stress
-47.875,38.0,-22.125,S13,-1.688125,0.087157,34.68,Stress
-47.625,38.0,-22.0,S13,5.715625,0.085875,34.68,Stress
-47.0,38.25,-22.0,S13,3.585625,0.085875,34.71,Stress
-47.0,38.125,-22.0,S13,-6.49625,0.087157,34.71,Stress
-47.25,38.0,-22.125,S13,-0.5181250000000001,0.087157,34.71,Stress
-47.0,38.0,-22.0,S13,-4.0475,0.087157,34.71,Stress
-47.125,38.0,-22.25,S13,-5.6125,0.087157,34.71,Stress
-47.0,38.0,-22.0,S13,6.37875,0.088438,34.71,Stress
-47.25,38.0,-22.0,S13,1.788125,0.088438,34.71,Stress
-47.0,38.0,-22.25,S13,-2.998125,0.088438,34.71,Stress
-47.25,38.25,-22.125,S13,7.296250000000001,0.087157,34.73,Stress
-47.0,38.125,-22.125,S13,4.773125,0.088438,34.73,Stress
-47.0,38.375,-22.0,S13,-7.348125,0.088438,34.73,Stress
-47.0,38.25,-22.125,S13,4.83125,0.088438,34.73,Stress
-47.0,38.25,-22.125,S13,0.91375,0.08972,34.68,Stress
-47.0,38.5,-22.5,S13,-5.440625,0.08972,34.68,Stress
-47.0,38.25,-22.25,S13,2.1125,0.091002,34.68,Stress
-47.0,38.375,-22.25,S13,6.264375,0.08972,34.68,Stress
-47.0,38.25,-22.125,S13,-0.0387500000000001,0.091002,34.73,Stress
-47.0,38.0,-22.5,S13,-6.996875,0.091002,34.73,Stress
-47.0,38.125,-22.0,S13,6.141875,0.091002,34.73,Stress
-47.0,38.375,-22.125,S13,2.79375,0.091002,34.73,Stress
-47.0,38.125,-22.125,S13,-6.456875,0.091002,34.71,Stress
-47.0,38.125,-22.125,S13,6.558125,0.092284,34.71,Stress
-47.0,38.0,-22.125,S13,2.5343750000000003,0.094847,34.71,Stress
-47.0,38.5,-22.125,S13,-8.245625,0.093565,34.71,Stress
-47.0,38.875,-22.25,S13,0.155,0.093565,34.71,Stress
-47.0,39.0,-22.25,S13,6.373125,0.094847,34.71,Stress
-47.0,39.0,-22.125,S13,-1.603125,0.093565,34.71,Stress
-47.0,38.75,-22.0,S13,-5.760625,0.094847,34.71,Stress
-47.0,38.75,-22.125,S13,8.879375,0.093565,34.73,Stress
-47.0,38.75,-22.375,S13,-0.1006249999999999,0.093565,34.73,Stress
-47.0,38.625,-22.125,S13,-6.18625,0.093565,34.73,Stress
-47.0,38.625,-22.0,S13,6.395625,0.093565,34.73,Stress
-47.0,38.875,-22.0,S13,-0.725,0.094847,34.73,Stress
-47.0,38.75,-22.0,S13,-4.628125,0.096129,34.73,Stress
-47.0,38.75,-22.0,S13,-3.041875,0.09741,34.73,Stress
