x,y,z,Person,bvp,eda,temp,Label
-36.125,41.375,35.125,S18,0.150625,2.733755,29.07,Stress
-36.625,40.5,35.75,S18,0.401875,2.740163,29.07,Stress
-36.25,41.125,35.375,S18,0.3775,2.744009,29.09,Stress
-36.375,40.875,35.375,S18,-3.47875,2.754262,29.09,Stress
-35.875,41.0,35.875,S18,1.193125,2.765798,29.09,Stress
-35.625,41.25,35.625,S18,-2.394375,2.776052,29.09,Stress
-35.75,41.375,35.75,S18,0.921875,2.786305,29.07,Stress
-35.625,41.375,35.625,S18,1.405,2.797841,29.07,Stress
-36.375,41.125,36.125,S18,-1.85,2.817066,29.07,Stress
-43.75,59.25,44.0,S18,1.12,2.841419,29.07,Stress
-42.125,-2.875,43.0,S18,2.3468750000000003,2.865772,29.07,Stress
-28.25,-30.75,20.25,S18,-5.700625,2.915759,29.07,Stress
-32.625,-26.0,48.75,S18,1.56875,2.90166,29.07,Stress
-22.625,-20.0,57.25,S18,-1.658125,2.941393,29.07,Stress
-18.875,-19.625,58.875,S18,-11.318125,2.939028,29.09,Stress
-18.75,-17.375,59.875,S18,-22.226875,2.944155,29.09,Stress
-19.625,-15.875,58.5,S18,120.35,2.953127,29.09,Stress
-20.625,-17.0,60.75,S18,15.199375,2.914676,29.09,Stress
-18.25,-18.125,58.625,S18,83.6275,2.922366,29.09,Stress
-19.875,-17.375,60.25,S18,80.66375,2.948,29.09,Stress
-19.625,-17.5,58.125,S18,-57.903125,2.972353,29.09,Stress
-19.25,-18.125,58.0,S18,-77.7375,2.953127,29.09,Stress
-17.875,-15.75,60.5,S18,-69.77125000000001,2.941592,29.09,Stress
-20.75,-15.875,58.0,S18,-118.78875,2.930056,29.09,Stress
-11.875,-17.875,59.75,S18,52.048125,2.937747,29.09,Stress
-19.375,-14.5,61.375,S18,-36.20875,2.962099,29.09,Stress
-20.375,-15.75,58.5,S18,-14.239999999999998,2.978761,29.07,Stress
-21.125,-17.375,58.5,S18,-30.025625,2.987734,29.07,Stress
-21.875,-15.125,59.375,S18,14.205625,2.989015,29.07,Stress
-26.25,-16.0,56.875,S18,14.83875,2.989015,29.07,Stress
-25.5,-18.125,57.625,S18,20.61125,2.976198,29.09,Stress
-23.375,-12.75,58.0,S18,25.11875,2.980043,29.09,Stress
-20.125,-13.625,60.25,S18,6.20625,2.959536,29.09,Stress
-20.875,-14.375,59.375,S18,22.980625,2.949282,29.09,Stress
-20.5,-14.75,59.0,S18,-1.68375,2.94031,29.11,Stress
-20.375,-14.75,59.375,S18,-51.2475,2.933901,29.11,Stress
-20.0,-15.0,59.25,S18,20.218125,2.959536,29.11,Stress
-19.5,-15.25,59.625,S18,-26.840625,2.963381,29.11,Stress
-19.125,-15.625,59.875,S18,1.985625,2.986452,29.11,Stress
-19.125,-15.875,59.625,S18,14.858125,2.997987,29.11,Stress
-19.125,-15.75,59.625,S18,26.11625,3.009523,29.11,Stress
-19.125,-15.75,59.625,S18,-3.02875,3.017213,29.11,Stress
-19.75,-15.625,59.625,S18,-8.2125,3.021058,29.11,Stress
-19.375,-15.875,59.625,S18,-23.435625,3.015931,29.11,Stress
-19.875,-15.75,59.375,S18,-24.906875,3.024903,29.11,Stress
-19.875,-16.0,59.25,S18,-4.448125,3.026185,29.11,Stress
-20.0,-16.0,59.25,S18,-0.3368749999999999,3.026185,29.13,Stress
-20.0,-16.25,59.125,S18,10.8575,3.027467,29.13,Stress
-20.125,-16.0,59.0,S18,-4.62,3.03003,29.13,Stress
