x,y,z,Person,bvp,eda,temp,Label
-25.125,-12.0,58.0,S09,-9.159375,1.006181,29.27,Stress
-25.125,-12.0,57.875,S09,0.956875,1.0049,29.27,Stress
-25.25,-12.0,57.625,S09,-5.1925,1.011306,29.29,Stress
-24.5,-12.0,58.0,S09,-7.38625,1.007462,29.29,Stress
-25.0,-12.0,58.0,S09,10.099375,1.007462,29.29,Stress
-24.75,-12.875,58.0,S09,56.231875,1.008744,29.29,Stress
-26.5,-10.5,57.25,S09,-41.42,1.011306,29.27,Stress
-25.5,-11.75,57.5,S09,-20.03,1.002337,29.27,Stress
-25.5,-11.875,57.625,S09,-8.79,1.007462,29.27,Stress
-25.25,-12.0,57.75,S09,-16.99375,1.010025,29.27,Stress
-25.25,-12.0,57.875,S09,2.801875,1.012588,29.27,Stress
-25.0,-12.0,57.875,S09,-0.4506249999999998,1.008744,29.27,Stress
-25.0,-12.0,58.0,S09,19.985625,1.010025,29.27,Stress
-24.75,-11.875,58.25,S09,77.0425,1.011306,29.27,Stress
-26.0,-11.125,57.5,S09,-56.9575,1.007462,29.29,Stress
-25.375,-11.75,57.625,S09,-28.86875,1.010025,29.29,Stress
-25.75,-11.875,57.625,S09,-4.61375,1.010025,29.29,Stress
-25.125,-12.0,58.0,S09,-9.671875,1.013869,29.29,Stress
-25.0,-12.0,58.0,S09,-4.920625,1.013869,29.33,Stress
-25.0,-12.0,57.875,S09,-12.53,1.011306,29.33,Stress
-25.0,-12.0,58.0,S09,47.63125,1.017713,29.33,Stress
-25.0,-12.0,57.875,S09,22.9075,1.008744,29.33,Stress
-25.125,-12.0,57.75,S09,-32.597500000000004,1.007462,29.27,Stress
-25.0,-12.0,57.875,S09,-14.85375,1.0049,29.27,Stress
-25.0,-12.0,57.75,S09,7.1375,1.003618,29.27,Stress
-25.5,-12.0,57.5,S09,-1.59375,1.001055,29.27,Stress
-25.125,-12.0,58.0,S09,4.273125,1.003618,29.29,Stress
-25.125,-12.0,57.75,S09,3.155625,1.003618,29.29,Stress
-25.0,-12.0,58.0,S09,11.35625,1.003618,29.29,Stress
-24.875,-12.0,58.0,S09,-1.1375000000000002,1.003618,29.29,Stress
-25.25,-11.75,57.75,S09,-8.985625,1.002337,29.29,Stress
-25.0,-12.0,57.625,S09,2.901875,0.997212,29.29,Stress
-25.0,-12.0,58.0,S09,-0.5287499999999998,0.999774,29.29,Stress
-25.0,-12.0,57.875,S09,1.46125,0.994649,29.29,Stress
-25.0,-12.0,58.0,S09,-0.4924999999999999,0.994649,29.29,Stress
-25.125,-12.0,57.75,S09,8.326875,0.990805,29.29,Stress
-25.0,-12.0,57.875,S09,4.50375,0.998493,29.29,Stress
-25.0,-12.0,57.875,S09,6.7725,0.992086,29.29,Stress
-24.75,-11.5,57.875,S09,-5.306875,0.998493,29.31,Stress
-25.25,-12.0,58.0,S09,10.028125,0.993368,29.31,Stress
-24.875,-12.0,58.0,S09,-5.54875,1.006181,29.31,Stress
-25.0,-12.0,58.0,S09,-5.709375,0.998493,29.31,Stress
-25.0,-12.0,58.0,S09,-10.335625,0.990805,29.31,Stress
-25.0,-12.0,58.0,S09,-0.946875,0.990805,29.31,Stress
-25.0,-12.0,58.0,S09,-11.44625,0.990805,29.31,Stress
-25.0,-12.0,57.875,S09,49.86875,0.994649,29.31,Stress
-25.0,-11.625,57.875,S09,-4.390625,0.990805,29.29,Stress
-25.125,-11.875,57.5,S09,-27.40625,0.992086,29.29,Stress
-24.75,-11.875,58.0,S09,-9.504375,0.993368,29.29,Stress
