x,y,z,Person,bvp,eda,temp,Label
-8.75,-12.125,61.5,S05,-1.955625,2.644529,29.45,Stress
-9.125,-12.5,61.5,S05,34.146875,2.64581,29.45,Stress
-8.875,-12.0,61.875,S05,3.2262500000000003,2.640685,29.47,Stress
-8.875,-12.0,62.0,S05,-9.02125,2.636841,29.47,Stress
-8.75,-12.0,62.0,S05,13.009375,2.635559,29.47,Stress
-8.875,-12.0,62.0,S05,-3.385,2.632997,29.47,Stress
-8.875,-12.125,62.0,S05,15.396875,2.643247,29.47,Stress
-8.75,-12.25,61.75,S05,35.730000000000004,2.631715,29.47,Stress
-8.75,-12.375,61.875,S05,-42.663125,2.631715,29.47,Stress
-9.0,-12.125,61.75,S05,-27.18875,2.625309,29.47,Stress
-9.0,-12.25,61.75,S05,1.8625,2.62659,29.47,Stress
-8.625,-12.0,61.875,S05,-0.828125,2.634278,29.47,Stress
-9.75,-11.375,61.5,S05,22.04625,2.631715,29.47,Stress
-12.875,-10.0,61.25,S05,-0.333125,2.612495,29.47,Stress
-15.25,1.875,63.5,S05,-3.531875,2.615058,29.47,Stress
-13.625,16.75,55.625,S05,12.2975,2.583025,29.47,Stress
-9.0,-3.625,66.875,S05,-4.374375,2.570211,29.47,Stress
-11.375,-6.75,62.5,S05,-6.827500000000001,2.577899,29.47,Stress
-15.0,-21.0,54.75,S05,5.41875,2.581743,29.47,Stress
-27.125,-15.75,59.625,S05,-38.90875,2.563805,29.47,Stress
-29.625,-14.0,54.75,S05,-28.114375,2.547148,29.47,Stress
-31.875,-14.625,53.375,S05,117.433125,2.554835,29.47,Stress
-32.625,-14.75,53.375,S05,-22.140625,2.558679,29.47,Stress
-31.0,-14.75,53.875,S05,4.318125,2.543303,29.47,Stress
-29.75,-12.5,55.0,S05,18.288125,2.545866,29.47,Stress
-30.125,-11.875,55.25,S05,23.95,2.545866,29.47,Stress
-31.625,-13.25,53.875,S05,-7.935,2.538178,29.49,Stress
-35.625,-16.5,53.75,S05,-39.9625,2.527927,29.49,Stress
-38.0,-35.375,44.0,S05,-6.775625000000001,2.558679,29.49,Stress
-15.625,-18.875,47.75,S05,21.059375,2.574055,29.49,Stress
-3.875,-3.75,68.25,S05,-27.98125,2.571493,29.49,Stress
-8.25,-13.375,61.125,S05,-11.940625,2.581743,29.49,Stress
-12.625,-12.375,61.25,S05,-14.523125,2.572774,29.49,Stress
-14.25,-11.625,60.875,S05,-76.8625,2.567649,29.49,Stress
-14.25,-12.25,60.125,S05,-9.35,2.570211,29.49,Stress
-13.25,-10.875,61.375,S05,-64.64875,2.571493,29.49,Stress
-13.75,-10.625,60.875,S05,94.474375,2.577899,29.49,Stress
-14.375,-12.375,60.75,S05,87.736875,2.571493,29.49,Stress
-13.625,-12.5,60.75,S05,21.243125,2.561242,29.47,Stress
-14.875,-12.75,60.5,S05,-12.929375,2.562523,29.47,Stress
-15.75,-12.875,60.125,S05,-11.46875,2.562523,29.47,Stress
-15.625,-13.125,59.875,S05,14.78125,2.566367,29.47,Stress
-14.375,-12.5,60.875,S05,-25.7675,2.559961,29.49,Stress
-14.125,-12.625,60.625,S05,0.4462499999999999,2.554835,29.49,Stress
-14.25,-13.625,60.375,S05,1.1637499999999998,2.565086,29.49,Stress
-13.125,-11.75,61.25,S05,0.3012499999999999,2.567649,29.49,Stress
-13.125,-13.0,60.625,S05,-8.414375,2.576618,29.47,Stress
-13.5,-12.5,60.625,S05,12.186875,2.583025,29.47,Stress
-13.25,-12.875,60.625,S05,3.81625,2.598401,29.47,Stress
-13.5,-12.25,60.875,S05,-11.939375,2.600963,29.47,Stress
