x,y,z,Person,bvp,eda,temp,Label
-14.875,-3.0,61.375,S10,-28.158125,0.498408,32.65,Stress
-14.75,-3.0,61.25,S10,21.3775,0.497127,32.65,Stress
-14.75,-3.0,61.625,S10,14.1,0.499689,32.66,Stress
-15.625,-2.125,60.5,S10,-41.46125,0.498408,32.66,Stress
-14.875,-2.875,61.625,S10,-4.63125,0.488158,32.66,Stress
-14.875,-2.875,61.125,S10,23.88125,0.50097,32.66,Stress
-15.0,-3.0,61.5,S10,11.81,0.506095,32.65,Stress
-15.0,-2.5,61.25,S10,86.50375,0.508658,32.65,Stress
-14.875,-2.5,61.25,S10,153.665625,0.507377,32.65,Stress
-14.875,-2.5,61.5,S10,-243.561875,0.508658,32.65,Stress
-15.0,-2.75,61.125,S10,-99.775,0.507377,32.63,Stress
-14.875,-2.875,61.5,S10,10.015,0.506095,32.63,Stress
-15.0,-3.0,61.5,S10,-7.153125,0.504814,32.63,Stress
-14.75,-2.875,61.375,S10,25.393125,0.504814,32.63,Stress
-14.875,-3.0,61.25,S10,-1.1537499999999998,0.504814,32.65,Stress
-14.875,-3.0,61.375,S10,16.591875,0.503533,32.65,Stress
-14.875,-3.0,61.5,S10,13.644375,0.502252,32.65,Stress
-14.875,-3.0,61.375,S10,-25.98,0.502252,32.65,Stress
-14.75,-2.875,61.25,S10,12.47625,0.502252,32.65,Stress
-14.875,-2.75,61.375,S10,3.691875,0.502252,32.65,Stress
-14.75,-2.75,61.625,S10,-7.470625,0.50097,32.65,Stress
-14.625,-3.0,61.375,S10,20.630625,0.50097,32.65,Stress
-14.875,-3.0,61.25,S10,-13.349375,0.502252,32.65,Stress
-14.75,-3.0,61.25,S10,-3.733125,0.498408,32.65,Stress
-15.0,-3.0,61.125,S10,-2.38875,0.499689,32.65,Stress
-14.75,-2.875,61.125,S10,-36.053125,0.50097,32.65,Stress
-14.75,-2.125,60.625,S10,23.925625,0.50097,32.65,Stress
-15.125,-2.125,61.875,S10,-1.84,0.48047,32.65,Stress
-15.125,-2.125,61.625,S10,-6.7475000000000005,0.494564,32.65,Stress
-15.0,-2.0,61.125,S10,47.67375,0.494564,32.65,Stress
-15.0,-2.0,61.5,S10,41.375625,0.497127,32.68,Stress
-15.0,-2.0,61.125,S10,155.969375,0.498408,32.68,Stress
-15.0,-2.0,61.375,S10,-117.390625,0.499689,32.68,Stress
-14.875,-2.0,61.25,S10,-192.186875,0.503533,32.68,Stress
-15.875,-1.125,60.875,S10,3.793125,0.502252,32.66,Stress
-15.875,-2.25,61.625,S10,15.066875,0.49072,32.66,Stress
-15.375,-2.0,61.25,S10,28.511875,0.499689,32.66,Stress
-15.25,-2.375,61.25,S10,32.5075,0.502252,32.66,Stress
