x,y,z,Person,bvp,eda,temp,Label
-15.0,16.25,59.0,S01,-12.87625,0.192188,28.53,Stress
-15.25,16.25,59.0,S01,-13.185,0.190907,28.53,Stress
-14.75,16.75,59.5,S01,16.26875,0.189626,28.53,Stress
-15.25,16.5,59.25,S01,3.2625,0.189626,28.53,Stress
-15.25,16.75,59.25,S01,-17.7325,0.188344,28.53,Stress
-15.0,16.5,59.0,S01,13.50625,0.188344,28.53,Stress
-15.25,16.5,59.25,S01,12.59375,0.190907,28.53,Stress
-15.25,16.5,59.25,S01,-12.71,0.190907,28.53,Stress
-14.75,16.5,59.0,S01,-13.12625,0.190907,28.53,Stress
-14.75,16.25,59.5,S01,12.07,0.188344,28.53,Stress
-14.75,16.25,59.75,S01,0.8074999999999999,0.189626,28.55,Stress
-14.75,16.0,59.75,S01,-26.88375,0.189626,28.55,Stress
-14.75,16.5,59.25,S01,12.9475,0.190907,28.55,Stress
-14.75,15.75,59.5,S01,35.03,0.189626,28.55,Stress
-14.75,16.25,59.25,S01,6.23875,0.192188,28.55,Stress
-14.5,16.25,59.75,S01,-18.42625,0.189626,28.55,Stress
-14.75,16.0,59.5,S01,-2.7325,0.190907,28.55,Stress
-15.0,16.0,59.5,S01,12.73,0.190907,28.55,Stress
-15.0,16.0,59.25,S01,-10.0025,0.192188,28.53,Stress
-15.25,16.25,59.25,S01,4.1375,0.190907,28.53,Stress
-15.0,16.0,59.5,S01,8.38625,0.189626,28.53,Stress
-14.75,16.0,60.0,S01,-6.75375,0.189626,28.53,Stress
-14.75,16.0,59.25,S01,-24.85375,0.190907,28.53,Stress
-15.0,16.5,59.5,S01,12.64625,0.189626,28.53,Stress
-15.0,16.0,59.25,S01,20.2275,0.190907,28.53,Stress
-14.75,16.25,59.5,S01,-4.6325,0.190907,28.53,Stress
-15.0,16.0,59.25,S01,-8.8575,0.190907,28.57,Stress
-14.75,16.0,59.75,S01,12.21625,0.190907,28.57,Stress
-15.0,16.25,59.5,S01,2.605,0.190907,28.57,Stress
-15.0,16.0,59.75,S01,-22.42875,0.192188,28.57,Stress
-14.5,16.0,59.75,S01,-2.2950000000000004,0.190907,28.55,Stress
-14.75,16.0,59.25,S01,18.33625,0.192188,28.55,Stress
-14.5,16.0,59.25,S01,9.2025,0.190907,28.55,Stress
-14.75,16.0,60.0,S01,-12.38125,0.189626,28.55,Stress
-14.75,16.0,59.75,S01,12.715,0.192188,28.55,Stress
-14.75,16.0,59.0,S01,7.91375,0.190907,28.55,Stress
-14.75,16.0,59.25,S01,-9.12125,0.192188,28.55,Stress
-15.0,16.25,59.25,S01,-25.895,0.192188,28.55,Stress
-15.0,16.25,59.75,S01,10.45,0.190907,28.53,Stress
-14.75,16.0,59.75,S01,14.0,0.190907,28.53,Stress
-15.0,16.5,59.25,S01,-12.09875,0.193469,28.53,Stress
-15.0,16.0,59.0,S01,-19.23125,0.192188,28.53,Stress
-14.5,16.0,59.25,S01,24.005,0.190907,28.53,Stress
-14.5,16.0,59.5,S01,9.46625,0.190907,28.53,Stress
-14.75,16.75,59.75,S01,-14.56875,0.192188,28.53,Stress
-15.0,16.0,59.25,S01,-2.8775,0.192188,28.53,Stress
-15.0,16.25,59.25,S01,14.2275,0.192188,28.55,Stress
-14.75,15.75,59.75,S01,0.65625,0.192188,28.55,Stress
-15.0,15.75,59.75,S01,-36.5525,0.190907,28.55,Stress
-15.0,15.5,59.5,S01,12.8475,0.192188,28.55,Stress
-15.25,16.0,59.5,S01,18.875,0.190907,28.55,Stress
